OrderID,Date,Time,Dish,Category,Quantity,Price,Total,PaymentType,City,Rating
4409,2021-08-19,14:39:00,Burger,Fast Food,3,350,1050,Card,Cuttack,5
4410,2021-08-04,21:23:00,Coke,Beverage,3,50,150,Online,Cuttack,5
4411,2023-10-01,20:15:00,Salad,Healthy,5,100,500,Card,Cuttack,3
4412,2024-02-22,16:13:00,Sandwich,Fast Food,3,150,450,Online,Berhampur,3
4413,2024-08-05,17:14:00,Sandwich,Fast Food,3,150,450,Cash,Cuttack,5
4414,2022-07-11,13:55:00,Fries,Fast Food,1,80,80,Card,Berhampur,4
4415,2022-12-24,11:20:00,Fries,Fast Food,1,80,80,Cash,Cuttack,3
4416,2022-02-01,12:06:00,Pizza,Fast Food,5,120,600,Card,Bhubaneswar,2
4417,2020-02-24,20:35:00,Pasta,Italian,1,250,250,Online,Cuttack,1
4418,2022-12-05,16:48:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,3
4419,2023-11-14,10:27:00,Pasta,Italian,1,250,250,Card,Cuttack,3
4420,2021-07-05,11:18:00,Sandwich,Fast Food,3,150,450,Cash,Bhubaneswar,4
4421,2024-10-02,15:39:00,Salad,Healthy,2,100,200,Online,Cuttack,3
4422,2023-04-12,14:54:00,Burger,Fast Food,2,350,700,Online,Cuttack,5
4423,2023-05-28,14:04:00,Burger,Fast Food,3,350,1050,Card,Cuttack,3
4424,2022-01-20,17:43:00,Icecream,Dessert,2,70,140,Online,Berhampur,1
4425,2024-01-17,10:45:00,Pizza,Fast Food,2,120,240,Online,Bhubaneswar,1
4426,2023-10-03,21:33:00,Sandwich,Fast Food,3,150,450,Cash,Cuttack,2
4427,2021-07-18,17:42:00,Pasta,Italian,1,250,250,Cash,Berhampur,3
4428,2024-07-28,12:41:00,Salad,Healthy,4,100,400,Online,Bhubaneswar,2
4429,2021-04-08,15:26:00,Fries,Fast Food,5,80,400,Card,Bhubaneswar,5
4430,2024-02-09,14:46:00,Pasta,Italian,3,250,750,Card,Berhampur,4
4431,2022-02-28,16:40:00,Pizza,Fast Food,5,120,600,Cash,Cuttack,3
4432,2020-03-08,22:13:00,Pasta,Italian,4,250,1000,Online,Berhampur,3
4433,2022-05-06,13:39:00,Fries,Fast Food,2,80,160,Online,Cuttack,5
4434,2021-05-18,12:02:00,Burger,Fast Food,4,350,1400,Online,Bhubaneswar,1
4435,2023-05-29,14:15:00,Salad,Healthy,2,100,200,Card,Bhubaneswar,3
4436,2022-03-28,21:55:00,Pasta,Italian,1,250,250,Online,Cuttack,4
4437,2021-02-10,14:09:00,Pasta,Italian,5,250,1250,Cash,Bhubaneswar,2
4438,2023-08-06,10:46:00,Coke,Beverage,2,50,100,Card,Cuttack,4
4439,2023-12-21,17:11:00,Burger,Fast Food,1,350,350,Cash,Cuttack,3
4440,2024-10-22,10:14:00,Salad,Healthy,4,100,400,Cash,Cuttack,1
4441,2020-05-03,21:46:00,Sandwich,Fast Food,1,150,150,Online,Berhampur,2
4442,2023-09-08,21:43:00,Pasta,Italian,3,250,750,Card,Bhubaneswar,2
4443,2024-05-05,21:36:00,Fries,Fast Food,4,80,320,Cash,Berhampur,3
4444,2020-01-11,20:56:00,Pasta,Italian,3,250,750,Cash,Cuttack,3
4445,2024-03-07,21:18:00,Icecream,Dessert,1,70,70,Card,Cuttack,3
4446,2020-10-10,16:22:00,Icecream,Dessert,1,70,70,Online,Cuttack,5
4447,2022-04-27,13:14:00,Pizza,Fast Food,4,120,480,Cash,Cuttack,1
4448,2020-03-14,10:22:00,Coke,Beverage,5,50,250,Online,Cuttack,4
4449,2024-07-03,21:27:00,Pasta,Italian,2,250,500,Card,Berhampur,1
4450,2022-07-13,14:26:00,Coke,Beverage,5,50,250,Card,Bhubaneswar,5
4451,2022-04-08,11:05:00,Pizza,Fast Food,5,120,600,Cash,Berhampur,1
4452,2021-05-13,22:35:00,Pasta,Italian,1,250,250,Card,Berhampur,5
4453,2024-06-01,15:00:00,Coke,Beverage,5,50,250,Card,Cuttack,5
4454,2024-12-12,20:18:00,Sandwich,Fast Food,2,150,300,Online,Bhubaneswar,2
4455,2023-11-07,21:26:00,Pasta,Italian,2,250,500,Card,Cuttack,4
4456,2021-01-17,17:02:00,Salad,Healthy,1,100,100,Cash,Bhubaneswar,3
4457,2020-02-07,21:17:00,Burger,Fast Food,5,350,1750,Online,Bhubaneswar,4
4458,2024-02-25,13:45:00,Pizza,Fast Food,2,120,240,Card,Berhampur,2
4459,2022-01-17,20:48:00,Coke,Beverage,3,50,150,Card,Bhubaneswar,4
4460,2023-06-01,22:49:00,Burger,Fast Food,4,350,1400,Online,Berhampur,5
4461,2021-08-20,17:30:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,2
4462,2022-03-25,15:27:00,Salad,Healthy,4,100,400,Online,Cuttack,2
4463,2024-07-18,10:28:00,Coke,Beverage,1,50,50,Card,Bhubaneswar,5
4464,2020-01-20,17:50:00,Pizza,Fast Food,5,120,600,Cash,Bhubaneswar,3
4465,2020-12-29,11:06:00,Fries,Fast Food,4,80,320,Cash,Berhampur,4
4466,2024-09-23,20:17:00,Sandwich,Fast Food,1,150,150,Online,Bhubaneswar,4
4467,2024-09-18,13:50:00,Pizza,Fast Food,1,120,120,Card,Bhubaneswar,3
4468,2023-06-03,16:15:00,Pasta,Italian,5,250,1250,Card,Berhampur,4
4469,2021-07-06,21:05:00,Sandwich,Fast Food,2,150,300,Card,Bhubaneswar,5
4470,2023-06-29,17:11:00,Coke,Beverage,5,50,250,Card,Cuttack,1
4471,2021-11-01,14:19:00,Pasta,Italian,3,250,750,Online,Bhubaneswar,4
4472,2021-12-17,15:23:00,Burger,Fast Food,2,350,700,Card,Cuttack,2
4473,2022-10-19,21:19:00,Salad,Healthy,2,100,200,Card,Bhubaneswar,4
4474,2022-07-19,11:18:00,Coke,Beverage,4,50,200,Card,Bhubaneswar,2
4475,2021-11-16,14:22:00,Icecream,Dessert,2,70,140,Online,Cuttack,1
4476,2020-07-08,19:40:00,Sandwich,Fast Food,3,150,450,Cash,Berhampur,5
4477,2023-06-22,16:00:00,Pasta,Italian,5,250,1250,Cash,Cuttack,4
4478,2020-07-26,19:14:00,Pasta,Italian,4,250,1000,Cash,Berhampur,2
4479,2024-03-27,11:58:00,Fries,Fast Food,2,80,160,Card,Bhubaneswar,1
4480,2024-01-13,15:15:00,Sandwich,Fast Food,3,150,450,Online,Bhubaneswar,1
4481,2023-06-29,16:13:00,Pizza,Fast Food,1,120,120,Card,Bhubaneswar,2
4482,2022-10-21,19:05:00,Coke,Beverage,1,50,50,Online,Berhampur,4
4483,2023-06-05,17:29:00,Coke,Beverage,3,50,150,Cash,Cuttack,5
4484,2024-08-18,12:28:00,Fries,Fast Food,5,80,400,Online,Bhubaneswar,3
4485,2023-07-30,11:14:00,Pasta,Italian,4,250,1000,Card,Berhampur,1
4486,2023-08-30,21:29:00,Icecream,Dessert,3,70,210,Card,Bhubaneswar,5
4487,2020-04-03,11:37:00,Coke,Beverage,2,50,100,Card,Cuttack,1
4488,2020-09-14,20:15:00,Burger,Fast Food,1,350,350,Online,Cuttack,4
4489,2020-10-28,21:25:00,Icecream,Dessert,3,70,210,Cash,Berhampur,5
4490,2024-10-28,13:19:00,Burger,Fast Food,3,350,1050,Cash,Cuttack,2
4491,2024-12-19,15:50:00,Salad,Healthy,1,100,100,Card,Berhampur,4
4492,2024-08-25,21:06:00,Fries,Fast Food,3,80,240,Card,Cuttack,2
4493,2020-09-19,14:43:00,Salad,Healthy,2,100,200,Online,Berhampur,5
4494,2023-03-06,14:24:00,Pizza,Fast Food,3,120,360,Online,Berhampur,5
4495,2021-11-02,10:38:00,Burger,Fast Food,4,350,1400,Card,Bhubaneswar,1
4496,2022-06-06,19:07:00,Coke,Beverage,2,50,100,Online,Cuttack,3
4497,2020-07-10,20:03:00,Pizza,Fast Food,5,120,600,Online,Berhampur,5
4498,2023-11-15,12:37:00,Pizza,Fast Food,4,120,480,Cash,Bhubaneswar,5
4499,2023-08-16,10:53:00,Sandwich,Fast Food,2,150,300,Online,Bhubaneswar,1
4500,2023-11-20,15:38:00,Fries,Fast Food,3,80,240,Card,Bhubaneswar,3
4501,2023-06-22,14:44:00,Fries,Fast Food,1,80,80,Online,Bhubaneswar,1
4502,2022-10-01,17:49:00,Coke,Beverage,1,50,50,Cash,Cuttack,2
4503,2020-05-22,17:24:00,Pasta,Italian,2,250,500,Cash,Berhampur,5
4504,2024-06-30,19:44:00,Pizza,Fast Food,4,120,480,Cash,Berhampur,5
4505,2021-03-12,17:42:00,Burger,Fast Food,1,350,350,Online,Cuttack,2
4506,2022-10-22,16:52:00,Icecream,Dessert,3,70,210,Card,Berhampur,2
4507,2023-09-14,11:05:00,Sandwich,Fast Food,2,150,300,Online,Berhampur,1
4508,2021-08-14,15:24:00,Coke,Beverage,3,50,150,Card,Berhampur,2
4509,2024-05-19,12:20:00,Pizza,Fast Food,5,120,600,Card,Berhampur,5
4510,2020-01-21,18:43:00,Sandwich,Fast Food,4,150,600,Card,Cuttack,1
4511,2024-10-27,13:54:00,Coke,Beverage,5,50,250,Card,Bhubaneswar,3
4512,2022-07-15,14:09:00,Salad,Healthy,4,100,400,Online,Cuttack,1
4513,2023-11-19,18:13:00,Icecream,Dessert,2,70,140,Cash,Berhampur,4
4514,2021-12-05,22:06:00,Fries,Fast Food,5,80,400,Online,Berhampur,4
4515,2024-07-22,11:23:00,Salad,Healthy,1,100,100,Card,Cuttack,5
4516,2020-11-05,16:02:00,Fries,Fast Food,2,80,160,Online,Cuttack,3
4517,2022-12-24,16:59:00,Pasta,Italian,4,250,1000,Cash,Cuttack,4
4518,2021-07-26,21:03:00,Icecream,Dessert,1,70,70,Online,Berhampur,5
4519,2024-09-30,11:05:00,Pizza,Fast Food,1,120,120,Card,Bhubaneswar,5
4520,2024-05-05,18:11:00,Pizza,Fast Food,5,120,600,Card,Berhampur,3
4521,2021-02-10,16:16:00,Icecream,Dessert,3,70,210,Cash,Bhubaneswar,4
4522,2021-10-17,20:08:00,Sandwich,Fast Food,1,150,150,Card,Berhampur,4
4523,2023-02-25,17:28:00,Burger,Fast Food,3,350,1050,Online,Cuttack,4
4524,2020-08-15,22:44:00,Icecream,Dessert,3,70,210,Cash,Berhampur,3
4525,2021-01-05,18:04:00,Pizza,Fast Food,5,120,600,Card,Bhubaneswar,5
4526,2022-06-09,17:22:00,Pizza,Fast Food,3,120,360,Online,Cuttack,2
4527,2021-09-13,11:45:00,Burger,Fast Food,1,350,350,Cash,Cuttack,5
4528,2024-08-16,14:31:00,Coke,Beverage,1,50,50,Online,Bhubaneswar,1
4529,2023-05-28,20:27:00,Fries,Fast Food,1,80,80,Cash,Berhampur,5
4530,2021-04-11,16:44:00,Coke,Beverage,1,50,50,Online,Berhampur,5
4531,2020-11-09,19:52:00,Salad,Healthy,2,100,200,Card,Berhampur,5
4532,2020-10-17,10:47:00,Sandwich,Fast Food,4,150,600,Cash,Berhampur,2
4533,2022-03-30,22:07:00,Burger,Fast Food,4,350,1400,Online,Cuttack,5
4534,2023-04-18,22:21:00,Coke,Beverage,1,50,50,Card,Berhampur,5
4535,2022-11-24,22:19:00,Burger,Fast Food,4,350,1400,Card,Berhampur,5
4536,2023-07-10,13:43:00,Burger,Fast Food,4,350,1400,Online,Cuttack,3
4537,2020-11-24,17:30:00,Burger,Fast Food,2,350,700,Online,Cuttack,2
4538,2021-11-09,18:36:00,Salad,Healthy,2,100,200,Card,Berhampur,2
4539,2024-07-06,12:24:00,Burger,Fast Food,5,350,1750,Cash,Bhubaneswar,1
4540,2022-11-06,10:56:00,Icecream,Dessert,2,70,140,Card,Berhampur,2
4541,2021-05-12,12:59:00,Burger,Fast Food,2,350,700,Cash,Cuttack,5
4542,2022-11-14,20:59:00,Icecream,Dessert,5,70,350,Card,Bhubaneswar,5
4543,2022-04-13,11:49:00,Coke,Beverage,3,50,150,Cash,Cuttack,1
4544,2021-11-18,16:41:00,Salad,Healthy,1,100,100,Online,Berhampur,4
4545,2023-01-11,11:40:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,3
4546,2020-12-09,19:26:00,Fries,Fast Food,2,80,160,Card,Berhampur,4
4547,2024-01-16,19:35:00,Fries,Fast Food,4,80,320,Card,Cuttack,2
4548,2023-01-22,19:16:00,Fries,Fast Food,5,80,400,Cash,Bhubaneswar,2
4549,2020-12-12,14:15:00,Pasta,Italian,5,250,1250,Card,Cuttack,4
4550,2021-01-24,18:17:00,Fries,Fast Food,5,80,400,Cash,Berhampur,3
4551,2020-01-15,15:11:00,Salad,Healthy,5,100,500,Card,Bhubaneswar,1
4552,2022-02-21,10:34:00,Pasta,Italian,4,250,1000,Card,Berhampur,4
4553,2023-07-05,22:15:00,Salad,Healthy,5,100,500,Cash,Berhampur,5
4554,2024-07-21,21:44:00,Coke,Beverage,2,50,100,Card,Cuttack,5
4555,2020-10-31,18:07:00,Sandwich,Fast Food,4,150,600,Online,Berhampur,3
4556,2022-02-16,19:55:00,Pasta,Italian,5,250,1250,Online,Cuttack,5
4557,2024-02-06,18:49:00,Salad,Healthy,3,100,300,Cash,Cuttack,4
4558,2024-03-17,14:05:00,Sandwich,Fast Food,1,150,150,Card,Berhampur,2
4559,2022-07-08,16:35:00,Pizza,Fast Food,3,120,360,Online,Cuttack,5
4560,2021-02-10,12:30:00,Pizza,Fast Food,2,120,240,Online,Bhubaneswar,4
4561,2020-07-12,21:42:00,Icecream,Dessert,5,70,350,Cash,Bhubaneswar,1
4562,2021-06-29,11:23:00,Salad,Healthy,2,100,200,Card,Bhubaneswar,3
4563,2020-01-21,14:54:00,Pizza,Fast Food,4,120,480,Card,Bhubaneswar,2
4564,2020-02-26,21:00:00,Salad,Healthy,2,100,200,Online,Berhampur,1
4565,2020-03-30,16:51:00,Pizza,Fast Food,2,120,240,Card,Bhubaneswar,5
4566,2024-01-10,18:23:00,Sandwich,Fast Food,5,150,750,Card,Cuttack,2
4567,2020-04-01,17:10:00,Fries,Fast Food,3,80,240,Cash,Berhampur,3
4568,2023-03-20,11:13:00,Burger,Fast Food,2,350,700,Cash,Bhubaneswar,1
4569,2020-06-15,15:11:00,Icecream,Dessert,3,70,210,Online,Berhampur,3
4570,2021-08-07,21:26:00,Fries,Fast Food,2,80,160,Cash,Bhubaneswar,5
4571,2020-07-10,15:31:00,Sandwich,Fast Food,2,150,300,Online,Bhubaneswar,4
4572,2021-07-04,19:44:00,Burger,Fast Food,3,350,1050,Cash,Cuttack,2
4573,2023-06-28,14:14:00,Fries,Fast Food,2,80,160,Cash,Cuttack,3
4574,2021-04-09,10:22:00,Coke,Beverage,5,50,250,Online,Bhubaneswar,2
4575,2022-12-31,10:12:00,Burger,Fast Food,3,350,1050,Cash,Cuttack,4
4576,2023-07-17,22:03:00,Pasta,Italian,2,250,500,Online,Bhubaneswar,5
4577,2022-05-17,12:53:00,Burger,Fast Food,4,350,1400,Card,Bhubaneswar,2
4578,2021-08-22,16:26:00,Burger,Fast Food,5,350,1750,Cash,Cuttack,1
4579,2022-11-20,20:40:00,Sandwich,Fast Food,1,150,150,Cash,Bhubaneswar,4
4580,2024-12-20,12:18:00,Fries,Fast Food,4,80,320,Online,Berhampur,5
4581,2020-07-23,12:09:00,Pasta,Italian,1,250,250,Online,Berhampur,2
4582,2022-05-19,21:09:00,Icecream,Dessert,1,70,70,Card,Cuttack,5
4583,2021-01-31,11:56:00,Pasta,Italian,5,250,1250,Card,Berhampur,1
4584,2020-10-25,17:21:00,Burger,Fast Food,3,350,1050,Card,Bhubaneswar,2
4585,2023-06-05,21:27:00,Pasta,Italian,5,250,1250,Card,Bhubaneswar,4
4586,2024-06-07,10:42:00,Coke,Beverage,2,50,100,Online,Cuttack,1
4587,2020-11-04,18:48:00,Pasta,Italian,3,250,750,Card,Bhubaneswar,2
4588,2021-12-09,19:18:00,Pasta,Italian,5,250,1250,Card,Bhubaneswar,3
4589,2023-01-08,16:52:00,Pizza,Fast Food,2,120,240,Online,Berhampur,1
4590,2021-08-07,21:43:00,Pizza,Fast Food,4,120,480,Card,Bhubaneswar,5
4591,2022-02-28,14:16:00,Coke,Beverage,5,50,250,Card,Cuttack,4
4592,2021-02-17,10:12:00,Fries,Fast Food,1,80,80,Cash,Berhampur,5
4593,2021-06-17,22:47:00,Sandwich,Fast Food,3,150,450,Cash,Berhampur,1
4594,2020-03-24,17:57:00,Fries,Fast Food,1,80,80,Cash,Cuttack,5
4595,2020-09-22,12:23:00,Fries,Fast Food,3,80,240,Online,Cuttack,4
4596,2021-06-21,14:31:00,Burger,Fast Food,2,350,700,Cash,Berhampur,4
4597,2024-07-24,10:14:00,Icecream,Dessert,2,70,140,Online,Berhampur,1
4598,2023-04-17,20:31:00,Salad,Healthy,5,100,500,Card,Cuttack,3
4599,2021-01-22,14:15:00,Pizza,Fast Food,4,120,480,Card,Berhampur,1
4600,2024-05-05,10:32:00,Coke,Beverage,5,50,250,Card,Berhampur,3
4601,2022-10-20,17:06:00,Sandwich,Fast Food,5,150,750,Card,Cuttack,2
4602,2022-06-05,11:56:00,Fries,Fast Food,4,80,320,Card,Bhubaneswar,3
4603,2022-10-31,20:47:00,Salad,Healthy,2,100,200,Online,Berhampur,1
4604,2022-10-09,13:40:00,Coke,Beverage,5,50,250,Cash,Cuttack,2
4605,2020-06-11,15:57:00,Sandwich,Fast Food,1,150,150,Online,Berhampur,1
4606,2024-06-19,20:11:00,Icecream,Dessert,5,70,350,Cash,Bhubaneswar,4
4607,2021-12-26,13:55:00,Fries,Fast Food,4,80,320,Card,Berhampur,3
4608,2020-07-26,21:58:00,Pizza,Fast Food,2,120,240,Online,Bhubaneswar,5
4609,2022-08-25,17:07:00,Burger,Fast Food,3,350,1050,Online,Bhubaneswar,2
4610,2022-03-16,12:39:00,Pasta,Italian,1,250,250,Online,Cuttack,2
4611,2021-07-28,20:19:00,Pasta,Italian,5,250,1250,Card,Bhubaneswar,3
4612,2022-09-12,12:09:00,Coke,Beverage,2,50,100,Card,Berhampur,4
4613,2023-10-02,13:30:00,Pasta,Italian,4,250,1000,Card,Cuttack,5
4614,2022-10-29,11:50:00,Coke,Beverage,2,50,100,Cash,Cuttack,5
4615,2024-06-18,11:04:00,Fries,Fast Food,3,80,240,Cash,Berhampur,2
4616,2024-01-19,10:41:00,Sandwich,Fast Food,3,150,450,Online,Cuttack,2
4617,2023-11-09,18:03:00,Sandwich,Fast Food,1,150,150,Online,Berhampur,4
4618,2022-10-24,15:11:00,Coke,Beverage,5,50,250,Online,Bhubaneswar,3
4619,2020-01-17,19:50:00,Pasta,Italian,4,250,1000,Online,Bhubaneswar,1
4620,2021-12-01,19:53:00,Sandwich,Fast Food,3,150,450,Cash,Cuttack,5
4621,2020-12-21,13:17:00,Fries,Fast Food,1,80,80,Cash,Berhampur,2
4622,2022-01-24,17:41:00,Icecream,Dessert,5,70,350,Online,Cuttack,4
4623,2022-12-14,21:06:00,Pizza,Fast Food,3,120,360,Cash,Berhampur,3
4624,2023-09-01,10:46:00,Icecream,Dessert,2,70,140,Cash,Berhampur,3
4625,2022-03-18,10:57:00,Icecream,Dessert,3,70,210,Card,Cuttack,3
4626,2023-04-08,12:49:00,Salad,Healthy,3,100,300,Card,Berhampur,3
4627,2023-02-15,21:57:00,Coke,Beverage,2,50,100,Cash,Cuttack,3
4628,2024-08-28,20:57:00,Salad,Healthy,5,100,500,Card,Bhubaneswar,5
4629,2023-06-01,18:56:00,Salad,Healthy,4,100,400,Online,Bhubaneswar,2
4630,2023-11-28,20:17:00,Pizza,Fast Food,1,120,120,Card,Cuttack,4
4631,2024-02-10,18:53:00,Sandwich,Fast Food,1,150,150,Online,Bhubaneswar,3
4632,2020-03-29,10:41:00,Coke,Beverage,4,50,200,Online,Bhubaneswar,1
4633,2024-09-25,21:05:00,Pizza,Fast Food,2,120,240,Card,Cuttack,5
4634,2021-09-13,21:35:00,Pasta,Italian,2,250,500,Cash,Berhampur,5
4635,2024-02-10,16:47:00,Pizza,Fast Food,5,120,600,Online,Cuttack,2
4636,2022-06-11,10:28:00,Sandwich,Fast Food,5,150,750,Cash,Berhampur,4
4637,2024-04-20,21:30:00,Sandwich,Fast Food,1,150,150,Card,Bhubaneswar,3
4638,2020-01-02,17:20:00,Pizza,Fast Food,1,120,120,Card,Cuttack,4
4639,2022-10-11,18:15:00,Icecream,Dessert,3,70,210,Card,Berhampur,3
4640,2020-09-28,11:43:00,Pasta,Italian,5,250,1250,Card,Bhubaneswar,1
4641,2020-04-27,17:02:00,Fries,Fast Food,4,80,320,Online,Cuttack,1
4642,2024-07-04,10:09:00,Coke,Beverage,5,50,250,Card,Berhampur,2
4643,2022-02-12,16:58:00,Salad,Healthy,1,100,100,Card,Berhampur,5
4644,2020-02-06,13:00:00,Pizza,Fast Food,4,120,480,Online,Berhampur,2
4645,2024-07-17,18:38:00,Fries,Fast Food,2,80,160,Card,Cuttack,3
4646,2020-06-04,12:15:00,Pizza,Fast Food,2,120,240,Cash,Berhampur,2
4647,2023-09-27,19:15:00,Burger,Fast Food,4,350,1400,Online,Berhampur,3
4648,2021-02-27,13:41:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,3
4649,2024-07-18,22:58:00,Burger,Fast Food,1,350,350,Online,Bhubaneswar,2
4650,2023-04-14,21:34:00,Pizza,Fast Food,3,120,360,Cash,Berhampur,5
4651,2023-06-12,10:48:00,Pasta,Italian,4,250,1000,Card,Bhubaneswar,2
4652,2023-12-25,12:05:00,Icecream,Dessert,5,70,350,Online,Cuttack,1
4653,2024-03-30,21:44:00,Salad,Healthy,2,100,200,Online,Cuttack,2
4654,2022-06-27,16:49:00,Coke,Beverage,3,50,150,Card,Berhampur,3
4655,2020-04-11,17:50:00,Sandwich,Fast Food,2,150,300,Cash,Cuttack,3
4656,2020-01-14,19:37:00,Icecream,Dessert,3,70,210,Cash,Bhubaneswar,3
4657,2024-05-01,22:37:00,Pasta,Italian,2,250,500,Online,Cuttack,4
4658,2024-01-31,18:28:00,Pizza,Fast Food,3,120,360,Cash,Bhubaneswar,1
4659,2021-06-08,19:21:00,Salad,Healthy,2,100,200,Online,Cuttack,4
4660,2022-04-01,10:34:00,Pizza,Fast Food,3,120,360,Online,Bhubaneswar,1
4661,2020-04-03,18:24:00,Icecream,Dessert,3,70,210,Online,Cuttack,4
4662,2022-04-18,15:53:00,Burger,Fast Food,1,350,350,Online,Berhampur,2
4663,2020-07-02,17:54:00,Fries,Fast Food,4,80,320,Cash,Cuttack,1
4664,2024-08-07,11:59:00,Pizza,Fast Food,4,120,480,Online,Bhubaneswar,1
4665,2024-08-09,16:18:00,Icecream,Dessert,2,70,140,Online,Berhampur,1
4666,2021-11-28,11:46:00,Sandwich,Fast Food,2,150,300,Online,Bhubaneswar,1
4667,2024-09-12,12:31:00,Coke,Beverage,2,50,100,Online,Cuttack,4
4668,2022-01-25,22:41:00,Burger,Fast Food,4,350,1400,Card,Cuttack,4
4669,2023-03-13,21:31:00,Burger,Fast Food,4,350,1400,Cash,Cuttack,1
4670,2023-09-05,17:18:00,Sandwich,Fast Food,2,150,300,Online,Cuttack,1
4671,2020-05-13,22:40:00,Pasta,Italian,1,250,250,Card,Bhubaneswar,1
4672,2020-06-20,10:29:00,Salad,Healthy,2,100,200,Online,Berhampur,3
4673,2023-05-05,18:05:00,Salad,Healthy,5,100,500,Online,Berhampur,1
4674,2021-04-09,10:17:00,Coke,Beverage,2,50,100,Online,Bhubaneswar,3
4675,2020-08-26,14:55:00,Icecream,Dessert,2,70,140,Cash,Cuttack,4
4676,2023-10-21,18:58:00,Coke,Beverage,5,50,250,Cash,Cuttack,3
4677,2021-10-30,16:13:00,Salad,Healthy,4,100,400,Cash,Bhubaneswar,4
4678,2021-01-04,13:02:00,Fries,Fast Food,5,80,400,Cash,Cuttack,4
4679,2023-06-21,11:28:00,Pizza,Fast Food,4,120,480,Card,Cuttack,1
4680,2021-06-10,11:50:00,Sandwich,Fast Food,1,150,150,Cash,Berhampur,1
4681,2024-08-10,21:08:00,Icecream,Dessert,4,70,280,Card,Cuttack,2
4682,2023-07-07,10:07:00,Sandwich,Fast Food,4,150,600,Card,Cuttack,1
4683,2024-08-15,17:39:00,Sandwich,Fast Food,3,150,450,Cash,Cuttack,4
4684,2023-01-09,20:17:00,Coke,Beverage,5,50,250,Online,Cuttack,4
4685,2021-04-01,17:25:00,Icecream,Dessert,1,70,70,Card,Cuttack,2
4686,2023-04-20,21:33:00,Sandwich,Fast Food,5,150,750,Card,Berhampur,2
4687,2023-08-19,13:18:00,Sandwich,Fast Food,5,150,750,Cash,Bhubaneswar,5
4688,2022-06-26,15:18:00,Sandwich,Fast Food,5,150,750,Card,Berhampur,3
4689,2024-08-07,12:21:00,Salad,Healthy,2,100,200,Online,Bhubaneswar,2
4690,2021-03-14,15:01:00,Coke,Beverage,4,50,200,Card,Berhampur,4
4691,2023-08-11,16:17:00,Burger,Fast Food,2,350,700,Online,Cuttack,3
4692,2024-07-25,13:25:00,Salad,Healthy,5,100,500,Card,Bhubaneswar,5
4693,2024-02-05,18:16:00,Icecream,Dessert,1,70,70,Card,Berhampur,2
4694,2020-07-10,17:16:00,Sandwich,Fast Food,2,150,300,Card,Cuttack,3
4695,2022-07-29,17:25:00,Coke,Beverage,1,50,50,Online,Berhampur,5
4696,2020-05-29,16:32:00,Icecream,Dessert,1,70,70,Cash,Cuttack,4
4697,2021-12-27,13:31:00,Icecream,Dessert,4,70,280,Online,Cuttack,5
4698,2024-02-17,16:18:00,Pizza,Fast Food,4,120,480,Cash,Berhampur,3
4699,2023-08-30,12:17:00,Burger,Fast Food,3,350,1050,Online,Berhampur,4
4700,2021-04-13,19:22:00,Fries,Fast Food,2,80,160,Cash,Cuttack,4
4701,2024-05-26,20:50:00,Pizza,Fast Food,5,120,600,Online,Cuttack,4
4702,2020-04-14,14:28:00,Pasta,Italian,1,250,250,Online,Bhubaneswar,1
4703,2022-03-24,11:37:00,Coke,Beverage,4,50,200,Cash,Berhampur,2
4704,2022-09-07,19:20:00,Pizza,Fast Food,5,120,600,Cash,Bhubaneswar,3
4705,2024-05-25,14:28:00,Pizza,Fast Food,5,120,600,Cash,Berhampur,2
4706,2024-06-22,21:41:00,Fries,Fast Food,5,80,400,Cash,Cuttack,2
4707,2022-08-28,10:05:00,Salad,Healthy,1,100,100,Online,Bhubaneswar,3
4708,2024-02-18,16:32:00,Sandwich,Fast Food,3,150,450,Online,Bhubaneswar,5
4709,2023-12-24,12:19:00,Pizza,Fast Food,2,120,240,Cash,Bhubaneswar,4
4710,2024-02-19,18:06:00,Burger,Fast Food,1,350,350,Card,Berhampur,2
4711,2022-01-29,21:57:00,Burger,Fast Food,1,350,350,Online,Cuttack,2
4712,2020-10-26,19:48:00,Salad,Healthy,1,100,100,Card,Berhampur,3
4713,2020-05-06,22:36:00,Pasta,Italian,1,250,250,Card,Cuttack,4
4714,2023-08-20,11:37:00,Sandwich,Fast Food,3,150,450,Card,Bhubaneswar,5
4715,2024-04-20,16:13:00,Icecream,Dessert,4,70,280,Cash,Bhubaneswar,5
4716,2021-11-29,22:01:00,Pizza,Fast Food,2,120,240,Cash,Cuttack,4
4717,2023-06-21,19:39:00,Burger,Fast Food,2,350,700,Card,Cuttack,1
4718,2021-11-25,18:58:00,Salad,Healthy,2,100,200,Cash,Cuttack,1
4719,2021-02-07,13:10:00,Burger,Fast Food,4,350,1400,Cash,Berhampur,3
4720,2022-06-18,21:40:00,Burger,Fast Food,5,350,1750,Cash,Cuttack,2
4721,2020-06-03,22:48:00,Pasta,Italian,5,250,1250,Cash,Cuttack,2
4722,2024-02-10,22:57:00,Pizza,Fast Food,1,120,120,Online,Cuttack,1
